,time,fights_f1,win_proportion_f2,height_diff,reach_diff,outcome
0,300,5.0,0.4,-1.0,1.0,0.0
1,300,6.0,0.4,-2.0,1.0,1.0
2,292,5.0,0.4,-1.0,-1.0,0.0
3,300,7.0,0.4,-3.0,2.0,1.0
4,300,1.0,0.4,-2.0,0.0,0.0
5,300,7.0,0.6363636363636364,3.0,2.0,1.0
6,97,7.0,0.6363636363636364,2.0,0.0,1.0
8,281,11.0,0.6363636363636364,2.0,2.0,1.0
9,184,5.0,0.6363636363636364,2.0,2.0,0.0
10,177,8.0,0.6363636363636364,1.0,0.0,1.0
11,300,8.0,0.6363636363636364,1.0,-1.0,0.0
12,54,6.0,0.6363636363636364,1.0,1.0,1.0
13,112,4.0,0.6363636363636364,0.0,1.0,0.0
14,300,6.0,0.6363636363636364,-2.0,-4.0,1.0
15,300,2.0,0.6363636363636364,2.0,4.0,1.0
16,197,10.0,0.42857142857142855,4.0,8.0,1.0
17,300,3.0,0.42857142857142855,0.0,4.0,1.0
18,63,4.0,0.42857142857142855,1.0,4.0,0.0
19,278,9.0,0.42857142857142855,1.0,1.0,1.0
20,300,18.0,0.42857142857142855,-2.0,0.0,0.0
21,300,9.0,0.42857142857142855,0.0,3.0,0.0
22,266,8.0,0.42857142857142855,2.0,4.0,0.0
26,299,9.0,1.0,-3.0,-6.0,1.0
27,300,10.0,1.0,-4.0,-4.0,1.0
28,300,9.0,1.0,-3.0,-6.0,1.0
34,179,5.0,0.6666666666666666,2.0,2.0,1.0
46,300,5.0,0.3333333333333333,1.0,2.0,0.0
47,285,21.0,0.5,2.0,7.0,1.0
48,221,5.0,0.5,1.0,1.0,0.0
49,300,4.0,0.6666666666666666,-3.0,1.0,1.0
50,252,3.0,0.6666666666666666,1.0,-2.0,0.0
52,16,4.0,0.6666666666666666,2.0,6.0,1.0
53,300,4.0,0.6666666666666666,-5.0,2.0,0.0
55,300,8.0,0.0,1.0,-2.0,0.0
56,300,8.0,0.0,0.0,-1.0,0.0
57,300,6.0,0.0,0.0,-2.0,0.0
58,300,5.0,0.5,0.0,-6.0,0.0
59,193,2.0,0.5,5.0,4.0,1.0
60,300,4.0,0.0,-5.0,-9.0,0.0
61,300,3.0,0.0,-7.0,-8.0,0.0
63,192,9.0,0.6666666666666666,0.0,-4.0,1.0
64,69,4.0,0.6666666666666666,-1.0,-3.0,1.0
65,230,1.0,0.6666666666666666,-1.0,-5.0,0.0
67,261,3.0,0.75,0.0,3.0,1.0
68,131,5.0,0.75,-4.0,0.0,1.0
69,300,6.0,0.75,0.0,7.0,0.0
70,299,9.0,0.75,-2.0,-2.0,1.0
71,291,4.0,0.75,-1.0,3.0,0.0
72,300,2.0,0.75,-1.0,4.0,1.0
73,300,9.0,0.75,-3.0,-3.0,1.0
74,265,2.0,0.75,-2.0,1.0,1.0
75,77,3.0,0.5,0.0,3.0,0.0
77,162,7.0,0.42857142857142855,-3.0,-7.0,1.0
78,300,9.0,0.42857142857142855,-2.0,-6.0,0.0
79,136,6.0,0.42857142857142855,-3.0,-6.0,0.0
80,300,14.0,0.42857142857142855,-4.0,-6.0,1.0
81,127,7.0,0.42857142857142855,-3.0,-3.0,1.0
82,36,10.0,0.42857142857142855,-3.0,-5.0,0.0
83,117,6.0,0.42857142857142855,-5.0,-6.0,0.0
84,205,27.0,0.5,0.0,0.0,1.0
85,300,3.0,0.5,2.0,0.0,0.0
86,300,6.0,0.2,-3.0,0.0,0.0
88,147,8.0,0.2,-3.0,-3.0,0.0
89,101,4.0,0.2,-2.0,-3.0,0.0
90,211,5.0,0.2,2.0,1.0,1.0
94,300,5.0,0.6666666666666666,2.0,4.0,0.0
95,300,8.0,0.6666666666666666,1.0,3.0,1.0
96,227,5.0,0.6666666666666666,2.0,3.0,1.0
100,300,5.0,1.0,2.0,-5.0,1.0
105,296,3.0,0.3,1.0,2.0,1.0
106,300,12.0,0.3,-2.0,-4.0,1.0
107,300,9.0,0.3,0.0,1.0,0.0
108,211,11.0,0.3,-3.0,-6.0,0.0
109,269,13.0,0.3,-3.0,-4.0,0.0
110,300,9.0,0.3,-1.0,0.0,0.0
111,223,11.0,0.3,0.0,-2.0,0.0
112,87,1.0,0.3,-2.0,-5.0,0.0
113,300,17.0,0.3,0.0,0.0,1.0
115,300,15.0,0.0,1.0,3.0,0.0
116,117,9.0,0.3333333333333333,-4.0,0.0,1.0
117,300,19.0,0.3333333333333333,1.0,5.0,0.0
118,300,1.0,0.3333333333333333,-3.0,-1.0,0.0
119,300,8.0,1.0,-3.0,0.0,1.0
120,68,10.0,1.0,-1.0,-1.0,1.0
121,300,5.0,0.6666666666666666,4.0,1.0,1.0
122,300,10.0,0.6666666666666666,1.0,-1.0,1.0
123,300,4.0,0.6666666666666666,0.0,-3.0,0.0
124,222,5.0,0.5,2.0,-1.0,1.0
125,300,6.0,0.5,0.0,3.0,1.0
126,300,4.0,0.5,0.0,-2.0,1.0
127,220,2.0,0.5,2.0,3.0,0.0
128,223,9.0,0.5,-3.0,1.0,1.0
130,219,3.0,0.5,-1.0,4.0,0.0
131,108,12.0,0.5,3.0,5.0,0.0
132,78,2.0,0.8,0.0,2.0,0.0
133,65,2.0,0.8,1.0,-2.0,1.0
134,267,5.0,0.8,1.0,1.0,1.0
135,273,4.0,0.8,2.0,0.0,1.0
136,300,11.0,0.8,0.0,-2.0,1.0
137,265,3.0,0.75,0.0,3.0,1.0
138,68,2.0,0.75,-2.0,0.0,0.0
140,198,2.0,0.75,0.0,1.0,1.0
141,212,8.0,0.6666666666666666,0.0,3.0,1.0
142,108,4.0,0.6666666666666666,-3.0,-1.0,1.0
143,55,4.0,0.6666666666666666,0.0,0.0,0.0
145,300,8.0,0.5,-1.0,0.0,1.0
146,300,11.0,0.5,-3.0,-2.0,1.0
147,121,12.0,0.5,-3.0,1.0,0.0
148,300,3.0,0.5,-2.0,5.0,0.0
149,300,1.0,0.5,2.0,4.0,0.0
150,252,7.0,0.5,-2.0,0.0,1.0
151,56,9.0,0.14285714285714285,3.0,0.0,0.0
152,300,10.0,0.14285714285714285,2.0,0.0,0.0
153,150,3.0,0.14285714285714285,2.0,2.0,0.0
154,155,5.0,0.14285714285714285,0.0,-1.0,1.0
155,300,9.0,0.14285714285714285,0.0,-1.0,0.0
156,96,2.0,0.14285714285714285,-1.0,-3.0,0.0
157,52,1.0,0.14285714285714285,0.0,-1.0,0.0
158,104,5.0,0.6,-2.0,-2.0,1.0
159,300,17.0,0.6,-2.0,-1.0,0.0
160,46,5.0,0.6,3.0,3.0,1.0
161,171,5.0,0.6,-3.0,2.0,0.0
162,300,6.0,0.6,-5.0,-3.0,1.0
166,280,6.0,0.2,2.0,-2.0,1.0
167,300,14.0,0.2,-1.0,1.0,0.0
168,239,12.0,0.2,0.0,-6.0,0.0
169,300,1.0,0.2,2.0,-5.0,0.0
176,77,5.0,0.75,0.0,-2.0,1.0
177,224,7.0,0.75,-1.0,-4.0,0.0
178,300,4.0,0.75,-1.0,-3.0,1.0
183,64,11.0,0.25,3.0,0.0,0.0
184,300,4.0,0.25,-1.0,-2.0,0.0
185,300,8.0,0.25,2.0,-2.0,0.0
186,300,7.0,0.25,3.0,-2.0,1.0
187,169,5.0,0.3333333333333333,5.0,6.0,1.0
188,33,4.0,0.3333333333333333,0.0,1.0,0.0
189,294,15.0,0.3333333333333333,1.0,5.0,0.0
190,165,11.0,0.3333333333333333,-2.0,-1.0,1.0
191,145,8.0,0.3333333333333333,0.0,-1.0,0.0
192,300,8.0,0.3333333333333333,-1.0,0.0,0.0
193,300,19.0,0.3333333333333333,-3.0,-1.0,0.0
194,300,18.0,0.3333333333333333,-1.0,-1.0,1.0
195,300,7.0,0.3333333333333333,0.0,0.0,0.0
196,173,21.0,0.3333333333333333,-1.0,1.0,1.0
197,300,2.0,0.3333333333333333,0.0,0.0,0.0
198,265,7.0,0.3333333333333333,-1.0,0.0,0.0
199,300,10.0,0.16666666666666666,3.0,3.0,0.0
200,114,17.0,0.16666666666666666,-1.0,-3.0,0.0
201,300,9.0,0.16666666666666666,0.0,-1.0,0.0
202,300,13.0,0.16666666666666666,0.0,-1.0,1.0
203,188,9.0,0.16666666666666666,1.0,-2.0,0.0
204,300,3.0,0.16666666666666666,3.0,1.0,0.0
205,103,4.0,0.5384615384615384,1.0,1.0,1.0
206,300,4.0,0.5384615384615384,1.0,4.0,0.0
207,300,8.0,0.5384615384615384,2.0,6.0,1.0
208,300,11.0,0.5384615384615384,3.0,2.0,1.0
209,78,8.0,0.5384615384615384,4.0,6.0,1.0
210,300,12.0,0.5384615384615384,4.0,1.0,0.0
211,150,11.0,0.5384615384615384,4.0,4.0,0.0
212,225,5.0,0.5384615384615384,5.0,7.0,1.0
213,165,4.0,0.5384615384615384,2.0,3.0,0.0
214,300,11.0,0.5384615384615384,0.0,-2.0,0.0
215,300,21.0,0.5384615384615384,6.0,9.0,1.0
216,300,5.0,0.5384615384615384,0.0,3.0,1.0
217,286,13.0,0.5384615384615384,0.0,0.0,0.0
218,300,19.0,0.4,-1.0,1.0,0.0
219,205,6.0,0.4,-1.0,3.0,1.0
220,159,8.0,0.4,1.0,-1.0,0.0
221,300,5.0,0.4,2.0,3.0,1.0
222,300,3.0,0.4,3.0,4.0,0.0
223,250,7.0,0.6,-1.0,-3.0,0.0
225,300,4.0,0.6,1.0,1.0,0.0
226,114,5.0,0.6,0.0,-2.0,1.0
227,300,1.0,0.6,3.0,1.0,1.0
228,75,7.0,1.0,-1.0,-3.0,1.0
230,255,2.0,0.25,-3.0,1.0,0.0
231,88,5.0,0.25,0.0,1.0,1.0
232,221,4.0,0.25,-4.0,4.0,0.0
233,101,3.0,0.3333333333333333,0.0,0.0,1.0
234,300,27.0,0.3333333333333333,-1.0,1.0,0.0
235,231,3.0,0.3333333333333333,1.0,1.0,0.0
237,129,5.0,0.75,1.0,2.0,1.0
238,245,17.0,0.75,-2.0,1.0,0.0
239,213,4.0,0.75,-3.0,3.0,1.0
240,71,2.0,0.6,0.0,-5.0,0.0
241,300,1.0,0.6,0.0,-1.0,1.0
242,300,10.0,0.6,3.0,1.0,1.0
243,68,2.0,0.6,0.0,-2.0,0.0
244,300,8.0,0.6,0.0,-4.0,1.0
247,38,7.0,0.5,-1.0,-1.0,1.0
248,237,7.0,0.5,0.0,1.0,0.0
249,216,17.0,0.5,-2.0,0.0,0.0
250,199,1.0,0.5,1.0,0.0,0.0
251,199,8.0,0.5,-3.0,0.0,1.0
252,260,7.0,0.5,2.0,7.0,0.0
253,291,6.0,0.5,-1.0,-2.0,1.0
254,296,6.0,0.5,-2.0,0.0,1.0
255,250,6.0,0.5,0.0,3.0,1.0
256,119,3.0,0.5,0.0,0.0,0.0
257,300,3.0,0.4,1.0,6.0,1.0
258,144,4.0,0.4,1.0,1.0,0.0
259,208,4.0,0.4,-1.0,-1.0,1.0
260,300,14.0,0.4,-1.0,-1.0,0.0
261,164,3.0,0.4,-4.0,-3.0,0.0
262,178,7.0,0.75,4.0,3.0,1.0
263,166,4.0,0.75,1.0,2.0,1.0
264,300,4.0,0.75,1.0,1.0,1.0
265,22,4.0,0.75,1.0,-3.0,0.0
268,233,2.0,0.3333333333333333,-1.0,-4.0,0.0
269,300,4.0,0.3333333333333333,1.0,2.0,0.0
270,300,12.0,0.3333333333333333,6.0,2.0,1.0
271,54,7.0,0.3333333333333333,3.0,-1.0,1.0
272,300,9.0,0.3333333333333333,1.0,-3.0,0.0
273,130,2.0,0.3333333333333333,2.0,-3.0,0.0
275,234,4.0,0.3333333333333333,4.0,-1.0,0.0
276,41,8.0,0.3333333333333333,3.0,2.0,0.0
277,300,3.0,0.3333333333333333,4.0,1.0,1.0
278,289,3.0,0.5,-6.0,-8.0,0.0
292,195,14.0,0.3333333333333333,-3.0,-1.0,1.0
293,288,1.0,0.3333333333333333,1.0,1.0,0.0
294,300,6.0,0.3333333333333333,3.0,6.0,0.0
295,91,6.0,0.25,-2.0,-2.0,0.0
297,92,2.0,0.25,1.0,2.0,0.0
298,300,9.0,0.25,0.0,0.0,1.0
299,90,2.0,0.6666666666666666,3.0,2.0,1.0
300,69,3.0,0.6666666666666666,3.0,1.0,1.0
301,113,4.0,0.6666666666666666,2.0,4.0,0.0
305,300,3.0,0.2,-1.0,0.0,0.0
306,300,6.0,0.2,2.0,3.0,0.0
307,300,2.0,0.2,0.0,0.0,0.0
308,300,6.0,0.2,-1.0,0.0,0.0
309,300,6.0,0.2,3.0,6.0,1.0
311,300,2.0,0.5,1.0,1.0,0.0
312,282,8.0,0.5,1.0,-4.0,1.0
313,125,4.0,0.5,2.0,0.0,1.0
314,300,5.0,0.5,2.0,0.0,0.0
315,300,19.0,0.5,-1.0,-2.0,0.0
317,49,1.0,0.5,-1.0,-3.0,0.0
318,300,5.0,0.5,2.0,0.0,1.0
319,300,3.0,0.5,0.0,0.0,1.0
320,86,9.0,0.5,1.0,1.0,0.0
321,300,8.0,0.5,1.0,4.0,0.0
322,300,11.0,0.5,-3.0,-6.0,0.0
323,48,4.0,0.5,-3.0,-4.0,1.0
324,41,5.0,0.5,0.0,3.0,1.0
326,300,11.0,0.2857142857142857,0.0,-2.0,0.0
327,300,5.0,0.2857142857142857,0.0,-3.0,0.0
328,300,16.0,0.2857142857142857,3.0,1.0,1.0
329,300,5.0,0.2857142857142857,2.0,0.0,0.0
330,300,4.0,0.2857142857142857,1.0,1.0,1.0
331,300,9.0,0.2857142857142857,0.0,-1.0,0.0
332,300,2.0,0.8,-4.0,-1.0,1.0
333,197,20.0,0.8,-3.0,-4.0,0.0
334,300,4.0,0.8,-3.0,-4.0,1.0
335,125,2.0,0.8,-4.0,-1.0,1.0
336,286,6.0,0.8,-2.0,0.0,1.0
341,300,6.0,0.5,0.0,1.0,0.0
342,121,6.0,0.5,-1.0,-4.0,1.0
347,300,17.0,0.5,0.0,0.0,1.0
348,300,5.0,0.5,0.0,-1.0,1.0
349,42,9.0,0.5,2.0,2.0,1.0
350,300,2.0,0.5,1.0,0.0,0.0
351,280,1.0,0.5,-2.0,-2.0,0.0
352,300,4.0,0.3,-2.0,-4.0,0.0
353,76,7.0,0.3,0.0,0.0,0.0
354,300,8.0,0.3,-4.0,-4.0,1.0
355,300,3.0,0.3,-1.0,-5.0,1.0
356,300,11.0,0.3,-1.0,-3.0,0.0
357,300,9.0,0.3,-1.0,-4.0,0.0
358,195,24.0,0.3,2.0,-2.0,1.0
359,300,6.0,0.3,-2.0,-4.0,0.0
360,300,16.0,0.3,-3.0,-6.0,0.0
362,300,5.0,0.42857142857142855,0.0,-4.0,0.0
363,300,4.0,0.42857142857142855,1.0,-2.0,1.0
364,300,12.0,0.42857142857142855,5.0,0.0,1.0
365,300,10.0,0.42857142857142855,3.0,1.0,0.0
366,300,7.0,0.42857142857142855,2.0,-2.0,1.0
367,300,10.0,0.42857142857142855,2.0,0.0,0.0
368,48,2.0,0.42857142857142855,0.0,0.0,0.0
369,146,4.0,0.6666666666666666,1.0,0.0,1.0
370,177,10.0,0.6666666666666666,1.0,1.0,1.0
371,300,6.0,0.6666666666666666,1.0,-1.0,0.0
372,66,4.0,0.2,-1.0,0.0,0.0
373,300,10.0,0.2,-1.0,0.0,0.0
374,300,4.0,0.2,-1.0,3.0,0.0
375,189,14.0,0.2,-3.0,-1.0,1.0
376,107,10.0,0.2,0.0,1.0,0.0
379,143,18.0,0.8,1.0,-1.0,1.0
380,100,3.0,0.8,3.0,1.0,1.0
381,300,3.0,0.8,-1.0,-3.0,1.0
382,300,2.0,0.8,-2.0,-3.0,0.0
383,218,2.0,0.8,1.0,1.0,1.0
392,125,2.0,0.2857142857142857,4.0,2.0,1.0
394,300,5.0,0.2857142857142857,0.0,3.0,1.0
395,17,7.0,0.2857142857142857,2.0,1.0,0.0
396,227,2.0,0.2857142857142857,2.0,-1.0,0.0
397,261,2.0,0.2857142857142857,2.0,-1.0,0.0
399,300,7.0,0.5,1.0,-4.0,0.0
400,255,4.0,0.5,2.0,-2.0,0.0
401,169,4.0,0.5,0.0,-1.0,1.0
402,300,2.0,0.5,5.0,-1.0,1.0
403,123,3.0,0.5,1.0,-1.0,0.0
404,32,10.0,0.5,5.0,5.0,1.0
405,156,11.0,0.5,-4.0,0.0,1.0
406,37,5.0,0.5,-4.0,-1.0,0.0
407,300,14.0,0.5,-6.0,-4.0,0.0
408,300,5.0,0.5,-2.0,3.0,1.0
409,300,4.0,0.5,-6.0,-4.0,0.0
410,300,6.0,0.5,-2.0,0.0,1.0
412,300,8.0,0.6,-1.0,1.0,1.0
413,300,10.0,0.6,-3.0,-1.0,1.0
414,300,1.0,0.6,-4.0,-2.0,0.0
415,300,11.0,0.6,-4.0,-2.0,1.0
418,300,3.0,0.5,1.0,-3.0,1.0
419,300,11.0,0.5,3.0,1.0,0.0
420,300,4.0,0.6666666666666666,-2.0,-2.0,1.0
422,300,1.0,0.6666666666666666,1.0,0.0,0.0
423,300,5.0,0.5555555555555556,2.0,1.0,0.0
424,300,6.0,0.5555555555555556,1.0,0.0,1.0
425,158,3.0,0.5555555555555556,-1.0,-1.0,1.0
426,300,7.0,0.5555555555555556,2.0,0.0,0.0
427,300,6.0,0.5555555555555556,2.0,3.0,1.0
428,181,5.0,0.5555555555555556,0.0,-2.0,1.0
429,300,7.0,0.5555555555555556,0.0,0.0,0.0
430,300,2.0,0.5555555555555556,-5.0,-7.0,0.0
431,300,4.0,0.5555555555555556,0.0,-2.0,1.0
432,123,1.0,0.16666666666666666,-2.0,1.0,0.0
433,300,11.0,0.16666666666666666,0.0,2.0,1.0
434,300,6.0,0.16666666666666666,-3.0,2.0,0.0
435,206,6.0,0.16666666666666666,-1.0,4.0,0.0
436,65,9.0,0.16666666666666666,-1.0,1.0,0.0
437,82,8.0,0.16666666666666666,-1.0,-1.0,0.0
438,300,6.0,0.5714285714285714,3.0,-1.0,1.0
439,300,9.0,0.5714285714285714,-1.0,-1.0,1.0
440,300,4.0,0.5714285714285714,0.0,1.0,1.0
441,300,6.0,0.5714285714285714,4.0,1.0,1.0
442,300,7.0,0.5714285714285714,1.0,-1.0,0.0
443,77,3.0,0.5714285714285714,5.0,2.0,0.0
444,50,2.0,0.5714285714285714,3.0,-2.0,0.0
445,272,5.0,1.0,3.0,10.0,1.0
446,300,5.0,1.0,3.0,8.0,1.0
447,192,10.0,0.42857142857142855,0.0,3.0,0.0
448,300,1.0,0.42857142857142855,0.0,1.0,0.0
449,300,7.0,0.42857142857142855,2.0,6.0,1.0
450,152,8.0,0.42857142857142855,0.0,2.0,0.0
451,300,8.0,0.42857142857142855,2.0,5.0,1.0
452,272,3.0,0.42857142857142855,1.0,1.0,0.0
453,300,2.0,0.42857142857142855,1.0,4.0,1.0
455,300,2.0,0.0,0.0,4.0,0.0
456,300,2.0,0.0,4.0,1.0,0.0
457,75,16.0,0.6666666666666666,2.0,1.0,1.0
458,279,4.0,0.6666666666666666,2.0,0.0,0.0
459,300,4.0,0.6666666666666666,1.0,-1.0,1.0
461,300,3.0,0.8,1.0,-1.0,1.0
462,300,20.0,0.8,0.0,-1.0,1.0
463,300,3.0,0.8,-3.0,-3.0,1.0
464,300,12.0,0.8,0.0,-2.0,0.0
465,45,4.0,0.8,2.0,0.0,1.0
466,300,7.0,0.8,-3.0,-3.0,1.0
467,110,1.0,0.8,-5.0,-5.0,1.0
469,299,5.0,0.8,-2.0,-1.0,1.0
471,232,9.0,0.8,0.0,1.0,1.0
472,257,2.0,0.8,1.0,2.0,0.0
473,300,4.0,0.8,3.0,7.0,1.0
474,300,2.0,0.8,3.0,7.0,1.0
476,300,10.0,0.0,4.0,8.0,0.0
479,206,1.0,0.6,3.0,6.0,1.0
480,95,3.0,0.6,2.0,-1.0,0.0
481,185,4.0,0.6,-1.0,-1.0,1.0
482,129,6.0,0.6,-3.0,1.0,1.0
483,300,2.0,0.6,-1.0,-1.0,0.0
484,300,2.0,0.6,-3.0,-4.0,0.0
485,202,10.0,0.6,0.0,3.0,1.0
486,300,4.0,0.6,0.0,-1.0,1.0
488,297,12.0,0.6,0.0,0.0,1.0
490,300,3.0,0.6,2.0,6.0,1.0
491,7,4.0,0.6,-1.0,-1.0,1.0
492,96,3.0,0.6,0.0,0.0,0.0
493,83,6.0,0.6,-2.0,3.0,1.0
494,218,3.0,0.6,-1.0,-2.0,1.0
495,44,6.0,0.6,-2.0,-2.0,1.0
497,300,2.0,0.6,0.0,-5.0,0.0
498,229,7.0,0.6,1.0,4.0,1.0
502,300,4.0,0.3333333333333333,-2.0,-3.0,1.0
503,300,5.0,0.3333333333333333,-4.0,-3.0,0.0
504,300,3.0,0.3333333333333333,-5.0,-5.0,0.0
507,277,7.0,0.42857142857142855,-5.0,-5.0,0.0
508,300,6.0,0.42857142857142855,-3.0,1.0,1.0
509,126,14.0,0.42857142857142855,-3.0,0.0,0.0
510,300,9.0,0.42857142857142855,-3.0,0.0,1.0
511,289,20.0,0.42857142857142855,-4.0,-1.0,1.0
512,98,8.0,0.42857142857142855,-3.0,-3.0,0.0
513,300,4.0,0.42857142857142855,-4.0,-3.0,0.0
518,300,5.0,0.6,4.0,6.0,1.0
519,300,18.0,0.6,1.0,2.0,1.0
520,284,24.0,0.6,5.0,5.0,1.0
521,300,10.0,0.6,1.0,2.0,0.0
527,224,6.0,0.4444444444444444,1.0,3.0,1.0
528,185,20.0,0.4444444444444444,0.0,1.0,0.0
529,222,4.0,0.4444444444444444,0.0,-1.0,0.0
530,150,4.0,0.4444444444444444,2.0,0.0,1.0
531,300,11.0,0.4444444444444444,-1.0,2.0,0.0
532,300,3.0,0.4444444444444444,-3.0,-3.0,0.0
533,300,9.0,0.4444444444444444,0.0,0.0,1.0
534,194,7.0,0.4444444444444444,-1.0,-3.0,0.0
535,50,7.0,0.4444444444444444,2.0,-1.0,1.0
536,300,3.0,0.5,2.0,0.0,1.0
537,300,14.0,0.5,-4.0,-3.0,0.0
538,284,2.0,0.5714285714285714,2.0,3.0,1.0
539,158,7.0,0.5714285714285714,1.0,0.0,1.0
541,300,9.0,0.5714285714285714,1.0,1.0,0.0
542,25,17.0,0.5714285714285714,1.0,3.0,0.0
543,300,4.0,0.5714285714285714,1.0,4.0,1.0
544,300,11.0,0.5714285714285714,1.0,2.0,1.0
549,300,1.0,1.0,-4.0,-4.0,1.0
550,300,7.0,1.0,-3.0,-6.0,1.0
551,189,2.0,1.0,0.0,-3.0,1.0
553,300,7.0,0.75,-3.0,-6.0,1.0
554,300,4.0,0.75,-3.0,-3.0,1.0
558,300,21.0,0.0,0.0,6.0,0.0
559,177,5.0,0.0,-2.0,0.0,0.0
560,300,10.0,0.7142857142857143,2.0,5.0,1.0
561,300,6.0,0.7142857142857143,1.0,5.0,1.0
562,300,7.0,0.7142857142857143,1.0,6.0,1.0
563,292,5.0,0.7142857142857143,2.0,0.0,0.0
564,300,12.0,0.7142857142857143,-3.0,1.0,1.0
565,128,2.0,0.7142857142857143,1.0,5.0,0.0
566,300,17.0,0.7142857142857143,-1.0,1.0,1.0
567,300,5.0,0.1111111111111111,1.0,4.0,0.0
568,300,6.0,0.1111111111111111,-1.0,-1.0,0.0
569,136,6.0,0.1111111111111111,0.0,3.0,0.0
570,300,9.0,0.1111111111111111,0.0,4.0,0.0
571,198,9.0,0.1111111111111111,-1.0,0.0,1.0
572,300,3.0,0.1111111111111111,-2.0,-2.0,0.0
573,300,3.0,0.1111111111111111,-1.0,-1.0,0.0
574,300,3.0,0.1111111111111111,0.0,-1.0,0.0
575,260,1.0,0.1111111111111111,-4.0,-2.0,0.0
576,159,2.0,0.8,1.0,-1.0,1.0
577,300,5.0,0.8,0.0,1.0,1.0
578,300,2.0,0.8,-2.0,1.0,1.0
579,300,1.0,0.8,0.0,-1.0,0.0
580,300,4.0,0.8,-4.0,-1.0,1.0
581,300,5.0,0.75,-4.0,-7.0,1.0
582,300,8.0,0.75,-3.0,-3.0,1.0
583,296,5.0,0.75,-5.0,-4.0,1.0
584,38,2.0,0.75,0.0,0.0,0.0
585,300,4.0,0.5,-1.0,-4.0,1.0
586,99,5.0,0.5,-9.0,-12.0,0.0
587,99,5.0,0.5,-1.0,-3.0,0.0
588,300,6.0,0.5,0.0,0.0,1.0
589,178,1.0,0.5,-1.0,-2.0,0.0
590,109,4.0,0.5,1.0,-2.0,0.0
591,120,2.0,0.5,-1.0,-2.0,0.0
592,17,2.0,0.5,1.0,-2.0,1.0
593,74,2.0,0.5,-2.0,-5.0,1.0
594,300,9.0,0.5,0.0,-2.0,1.0
595,109,8.0,0.5,-1.0,-3.0,0.0
596,300,10.0,0.5,2.0,4.0,1.0
597,138,4.0,0.5,0.0,-4.0,0.0
598,124,14.0,0.5,1.0,-1.0,1.0
600,299,3.0,0.5,-2.0,0.0,1.0
601,300,5.0,0.5,-3.0,-3.0,1.0
602,300,5.0,0.5,-1.0,-1.0,0.0
603,300,6.0,0.5,0.0,3.0,0.0
604,300,8.0,0.5,-6.0,-4.0,1.0
605,90,11.0,0.5,-1.0,-2.0,0.0
606,300,14.0,0.23076923076923078,3.0,5.0,1.0
607,200,7.0,0.23076923076923078,4.0,2.0,0.0
608,300,5.0,0.23076923076923078,3.0,0.0,0.0
609,300,9.0,0.23076923076923078,3.0,4.0,0.0
610,223,21.0,0.23076923076923078,7.0,10.0,0.0
611,300,4.0,0.23076923076923078,2.0,0.0,0.0
612,151,5.0,0.23076923076923078,1.0,0.0,0.0
613,300,24.0,0.23076923076923078,5.0,3.0,0.0
614,300,6.0,0.23076923076923078,0.0,5.0,0.0
615,300,10.0,0.23076923076923078,2.0,1.0,1.0
616,59,7.0,0.23076923076923078,2.0,1.0,0.0
617,111,19.0,0.23076923076923078,-1.0,0.0,1.0
618,270,3.0,0.23076923076923078,5.0,3.0,0.0
619,300,19.0,0.75,0.0,-3.0,1.0
620,300,4.0,0.75,-1.0,-1.0,1.0
621,300,7.0,0.75,-1.0,-3.0,0.0
622,39,3.0,0.75,4.0,0.0,1.0
623,160,6.0,0.6666666666666666,-2.0,0.0,1.0
624,23,4.0,0.6666666666666666,-1.0,2.0,1.0
625,17,9.0,0.6666666666666666,1.0,4.0,1.0
626,216,20.0,0.6666666666666666,0.0,3.0,1.0
627,83,5.0,0.6666666666666666,0.0,0.0,0.0
628,115,11.0,0.6666666666666666,-1.0,4.0,0.0
631,300,2.0,0.75,1.0,-1.0,1.0
632,75,5.0,0.75,4.0,0.0,1.0
633,300,2.0,0.75,4.0,5.0,0.0
638,64,4.0,1.0,0.0,-3.0,1.0
639,300,2.0,1.0,-2.0,-3.0,1.0
641,85,4.0,1.0,0.0,3.0,1.0
642,300,2.0,1.0,-1.0,1.0,1.0
645,251,5.0,0.0,0.0,2.0,0.0
646,98,1.0,0.0,-7.0,-2.0,0.0
648,91,14.0,0.0,-4.0,-4.0,0.0
649,273,8.0,0.0,-4.0,-3.0,0.0
650,164,4.0,0.0,0.0,0.0,0.0
651,82,10.0,0.6666666666666666,-2.0,-7.0,1.0
652,300,4.0,0.6666666666666666,-5.0,-5.0,1.0
653,300,2.0,0.6666666666666666,-5.0,-7.0,0.0
654,98,2.0,0.6666666666666666,5.0,6.0,1.0
655,22,8.0,0.6666666666666666,1.0,5.0,1.0
656,300,4.0,0.6666666666666666,2.0,1.0,0.0
657,300,6.0,1.0,1.0,1.0,1.0
658,300,4.0,1.0,-3.0,-1.0,1.0
659,300,1.0,0.2,8.0,3.0,0.0
660,300,2.0,0.2,3.0,2.0,0.0
661,300,5.0,0.2,2.0,4.0,0.0
662,142,4.0,0.2,2.0,0.0,1.0
663,76,5.0,0.2,1.0,0.0,0.0
664,300,4.0,0.6666666666666666,1.0,5.0,1.0
666,89,2.0,0.6666666666666666,4.0,3.0,0.0
667,110,3.0,0.25,-3.0,-2.0,0.0
