,time,fights_f1,win_proportion_f2,height_diff,reach_diff,kd,ctrl,sigster_throw,sigster_land,total_str_throw,td_land,leg_throw,weightclass_hw,weightclass_lhw,weightclass_mw,weightclass_wbw,method_sub,method_tko_doc,round_x_5,stance_x_Orthodox,stance_y_Orthodox,outcome
3152,205,10.0,0.5,2.0,0.0,-0.19722222222222222,68.48611111111111,-15.244444444444444,-24.65277777777778,-8.81111111111111,1.363888888888889,-5.316666666666666,0,0,0,0,1,0,0,0,1,0.0
3153,300,8.0,0.5,1.0,0.0,-0.05555555555555555,-24.822222222222223,-3.2111111111111086,-0.6444444444444457,-3.5777777777777757,-0.31111111111111106,-3.8666666666666663,0,0,0,0,0,0,0,1,1,1.0
3154,300,8.0,0.5,3.0,-1.0,-0.1388888888888889,16.31111111111111,-10.06111111111111,-19.461111111111112,-9.61111111111111,0.6388888888888888,-3.133333333333333,0,0,0,0,0,0,0,0,1,1.0
3156,300,1.0,0.5,-1.0,-4.0,-0.2222222222222222,117.5611111111111,-17.369444444444444,-33.30277777777778,-14.06111111111111,2.363888888888889,-5.366666666666666,0,0,0,0,0,0,0,1,1,1.0
3157,61,5.0,0.4,-5.0,-2.0,0.11944444444444445,-99.50694444444446,1.5777777777777775,4.236111111111111,-8.795833333333334,-1.6236111111111111,-0.011111111111111072,0,0,0,0,0,0,0,1,0,1.0
3158,178,12.0,0.4,0.0,-1.0,0.022222222222222213,-102.77777777777779,9.207407407407407,29.074074074074076,7.359259259259261,-1.5703703703703704,3.2481481481481476,0,0,0,0,0,0,0,1,0,1.0
3159,300,10.0,0.4,-2.0,0.0,-0.03333333333333334,-92.05555555555557,12.02222222222222,28.888888888888893,8.80833333333333,-1.0333333333333334,0.6972222222222222,0,0,0,0,0,0,0,0,0,0.0
3160,300,5.0,0.4,-4.0,-1.0,-0.08888888888888889,-91.94444444444446,12.756349206349205,28.492063492063494,1.3738095238095234,-1.334920634920635,5.000793650793651,0,0,0,0,0,0,0,1,0,0.0
3161,181,11.0,0.4,-2.0,-2.0,0.018253968253968245,-95.80158730158732,0.042063492063491026,0.20634920634920562,-14.340476190476192,-1.3706349206349207,0.3222222222222222,0,0,0,0,0,0,0,1,0,0.0
3162,300,6.0,0.3333333333333333,-3.0,-2.0,0.06349206349206349,49.6031746031746,0.8201058201058196,-2.6190476190476204,3.920634920634921,1.6613756613756612,-0.1957671957671958,0,0,0,0,0,0,0,1,1,1.0
3163,300,2.0,0.3333333333333333,-2.0,-6.0,0.05238095238095239,-32.785714285714285,-8.90952380952381,-23.385714285714286,-14.890476190476189,-0.7904761904761904,-1.0809523809523809,0,0,0,0,0,0,0,1,1,0.0
3164,300,1.0,0.3333333333333333,4.0,0.0,-0.047619047619047616,-56.285714285714285,-13.476190476190476,-28.95238095238095,-18.857142857142858,-1.1904761904761905,-1.7142857142857144,0,0,0,0,0,0,0,0,1,0.0
3165,300,8.0,0.6666666666666666,1.0,1.0,0.030303030303030304,87.48484848484848,11.89090909090909,9.375757575757575,32.27272727272727,0.5151515151515151,-1.1727272727272728,0,0,0,0,0,0,0,1,1,1.0
3166,72,10.0,0.6666666666666666,1.0,5.0,0.13043478260869565,18.26086956521739,1.0608695652173914,3.5391304347826065,0.9565217391304355,0.3913043478260869,-1.4652173913043476,0,0,0,0,0,0,0,1,1,1.0
3167,300,3.0,0.6666666666666666,1.0,5.0,0.0,69.13636363636364,2.3454545454545457,0.981818181818177,11.454545454545453,0.7272727272727273,-2.672727272727273,0,0,0,0,0,0,0,0,1,0.0
3168,300,8.0,0.75,1.0,0.0,0.030303030303030304,71.48484848484848,16.34090909090909,16.450757575757578,37.02272727272727,-0.10984848484848486,0.7272727272727271,0,0,0,0,0,0,0,1,1,1.0
3169,251,6.0,0.75,3.0,4.0,0.13157894736842105,-23.63157894736842,15.065789473684209,33.05921052631579,15.539473684210527,-1.1776315789473684,0.052631578947368585,0,0,0,0,0,0,0,1,1,1.0
3170,265,6.0,0.75,2.0,4.0,0.03333333333333333,56.46666666666667,-3.05,-14.225,-1.75,1.0083333333333333,-1.7666666666666666,0,0,0,0,1,0,0,0,1,1.0
3171,70,2.0,0.75,-3.0,1.0,0.0,16.666666666666664,5.0,2.291666666666668,6.333333333333332,-0.7083333333333334,2.833333333333333,0,0,0,0,1,0,0,1,1,0.0
3172,264,8.0,1.0,-1.0,-5.0,0.030303030303030304,104.48484848484848,10.89090909090909,-4.224242424242419,33.07272727272728,1.5151515151515151,-5.072727272727272,0,0,0,0,0,0,0,1,1,1.0
3173,300,7.0,1.0,2.0,-2.0,0.1111111111111111,43.111111111111114,0.6333333333333346,-19.466666666666665,10.18888888888889,1.4444444444444444,-5.466666666666667,0,0,0,0,0,0,0,1,1,1.0
3174,135,5.0,0.2,2.0,-1.0,0.012222222222222225,10.966666666666669,7.663333333333332,8.79555555555556,9.907777777777778,-1.24,3.8644444444444446,0,0,0,0,0,0,0,1,1,0.0
3175,76,5.0,0.2,1.0,-3.0,0.02991452991452992,-0.775641025641022,6.467948717948719,7.190170940170944,8.854700854700855,-1.75,3.117521367521368,0,0,0,0,1,0,0,0,1,1.0
3176,300,6.0,0.2,3.0,-2.0,0.04914529914529915,6.089743589743591,2.967948717948719,3.7094017094017104,4.181623931623932,-1.0769230769230769,2.482905982905983,0,0,0,0,0,0,0,1,1,0.0
3177,300,8.0,0.2,3.0,1.0,0.11738351254480288,-33.97849462365591,9.454301075268818,10.70071684587814,10.705197132616487,-2.4838709677419355,2.0734767025089607,0,0,0,0,0,0,0,1,1,0.0
3178,300,6.0,0.2,3.0,-3.0,-0.027777777777777776,10.512820512820511,5.737179487179487,15.594017094017097,2.7970085470085486,-0.5384615384615383,0.7905982905982907,0,0,0,0,0,0,0,0,1,0.0
3179,300,5.0,1.0,-2.0,0.0,0.04,80.37142857142857,-0.9200000000000017,-1.0457142857142827,-0.26285714285714334,1.4742857142857142,1.7771428571428571,0,0,0,0,0,0,0,1,1,1.0
3180,234,4.0,1.0,-1.0,2.0,0.04,94.57142857142857,-9.64,-16.765714285714285,-7.942857142857143,2.474285714285714,-1.9828571428571429,0,0,0,0,0,0,0,0,1,1.0
3184,250,7.0,0.6,-1.0,-3.0,0.2904761904761905,-47.25714285714287,3.209523809523809,3.423809523809524,-6.623809523809523,-1.3047619047619048,-2.8285714285714283,0,0,1,0,1,0,0,0,1,0.0
3186,300,4.0,0.6,1.0,1.0,0.09122807017543859,-57.347368421052636,0.1719298245614027,8.540350877192985,-10.477192982456138,-1.5228070175438597,-0.3473684210526313,0,0,1,0,0,0,0,0,1,0.0
3187,114,5.0,0.6,0.0,-2.0,-0.06666666666666667,27.753846153846155,-1.3179487179487186,-10.087179487179483,-9.343589743589742,2.112820512820513,-1.7076923076923076,0,0,1,0,1,0,0,1,1,1.0
3188,300,1.0,0.6,3.0,1.0,-0.06666666666666667,54.385714285714286,-1.9333333333333336,-8.361904761904757,-3.1238095238095234,0.980952380952381,-1.614285714285714,0,0,1,0,0,0,0,0,1,1.0
3189,300,7.0,0.0,-3.0,-3.0,0.24603174603174605,-66.15343915343915,1.253968253968253,7.246031746031743,-3.0238095238095255,-0.2751322751322752,-1.7989417989417988,0,0,1,0,0,0,0,0,1,0.0
3190,257,6.0,0.0,-1.0,2.0,-0.06666666666666665,-18.362962962962953,-2.666666666666668,2.333333333333332,4.266666666666666,0.36296296296296293,-0.548148148148148,0,0,1,0,1,0,0,0,1,0.0
3191,130,11.0,0.0,0.0,0.0,0.023504273504273504,-68.23860398860398,-2.3119658119658126,1.6388888888888893,-4.108974358974361,-0.5690883190883191,0.14886039886039892,0,1,0,0,1,0,0,0,1,0.0
3192,295,4.0,0.0,-1.0,-1.0,-0.05847953216374269,-37.66471734892787,-5.941520467836257,-9.847953216374268,-6.0877192982456165,-0.17738791423001954,-0.05458089668615962,0,0,1,0,1,0,0,0,1,0.0
3193,265,3.0,0.0,-1.0,3.0,-0.1111111111111111,24.880174291939,-8.712418300653596,-13.522875816993462,-3.3725490196078454,1.8845315904139435,-0.7821350762527233,0,0,1,0,1,0,0,0,1,0.0
3194,199,7.0,0.3333333333333333,-1.0,-3.0,0.09047619047619049,14.209523809523809,-1.923809523809524,0.7571428571428527,-1.090476190476192,0.16190476190476188,-2.761904761904762,0,0,1,0,0,0,0,0,0,0.0
3195,69,7.0,0.3333333333333333,0.0,-1.0,-0.15128205128205127,24.25897435897436,-5.643589743589743,-1.2923076923076948,-3.9641025641025642,0.8102564102564103,-1.2564102564102564,0,0,1,0,0,0,0,1,0,0.0
3196,300,2.0,0.3333333333333333,-1.0,0.0,-0.26666666666666666,72.76666666666667,-4.366666666666667,1.3999999999999986,5.466666666666665,2.033333333333333,0.9666666666666663,0,0,1,0,0,0,0,1,0,1.0
3197,300,7.0,0.0,-1.0,-4.0,0.35714285714285715,-91.85714285714286,10.042857142857143,18.557142857142853,0.24285714285714377,-2.771428571428572,-0.02857142857142858,0,0,1,0,0,0,0,0,0,0.0
3198,300,4.0,0.0,0.0,-4.0,0.15384615384615385,-60.61538461538461,-1.8692307692307688,-7.723076923076924,-7.0153846153846136,-1.9692307692307693,0.09230769230769231,0,0,1,0,0,0,0,1,0,0.0
3199,197,7.0,1.0,-1.0,-4.0,0.08441558441558444,-27.31168831168831,3.324675324675324,9.99350649350649,-0.08441558441558428,-0.025974025974025983,-0.974025974025974,0,0,1,0,0,0,0,0,0,1.0
3200,266,5.0,1.0,0.0,-3.0,-0.2727272727272727,47.69930069930071,-1.2027972027972034,-3.5174825174825166,-2.8041958041958033,3.3916083916083917,0.14685314685314688,0,0,1,0,1,0,0,1,0,1.0
3201,295,5.0,1.0,1.0,1.0,-0.19580419580419578,4.77622377622378,-1.561771561771561,1.2517482517482534,-2.8554778554778544,0.9813519813519813,-0.289044289044289,0,0,1,0,1,0,0,0,0,1.0
3202,255,4.0,0.3333333333333333,0.0,2.0,-0.21710526315789475,-7.447368421052632,-1.6447368421052637,2.848684210526315,-20.335526315789473,-0.6644736842105263,-1.0723684210526314,0,0,0,0,0,0,0,0,1,0.0
3203,300,8.0,0.3333333333333333,-5.0,-1.0,-0.3472222222222222,61.33333333333333,-7.333333333333334,-13.180555555555557,-21.15277777777778,2.125,-3.0694444444444446,0,0,0,0,0,0,0,1,1,1.0
3204,300,1.0,0.3333333333333333,-3.0,-2.0,-0.375,19.333333333333336,-7.75,-5.625,-27.958333333333336,-0.04166666666666663,-3.4583333333333335,0,0,0,0,0,0,0,0,1,0.0
3205,300,4.0,1.0,1.0,1.0,0.15789473684210525,-36.280701754385966,5.93859649122807,25.140350877192983,5.122807017543861,-1.7894736842105263,-1.4473684210526314,0,0,0,0,0,0,0,0,0,1.0
3206,300,3.0,1.0,-2.0,1.0,0.045454545454545456,36.030303030303024,3.1969696969696972,9.030303030303031,8.196969696969697,0.5909090909090908,-3.6818181818181817,0,0,0,0,0,0,0,0,0,1.0
3207,299,4.0,0.6666666666666666,2.0,1.0,0.15789473684210525,-13.947368421052632,-2.094736842105263,-2.1263157894736864,-0.6105263157894711,-1.5894736842105264,1.4526315789473685,0,0,0,0,0,0,0,0,0,1.0
3208,39,13.0,0.6666666666666666,0.0,1.0,0.12244897959183673,64.0,-4.3632653061224485,-20.49795918367347,1.1510204081632658,-0.044897959183673564,0.7469387755102042,0,0,0,0,0,0,0,1,0,1.0
3209,300,6.0,0.6666666666666666,2.0,1.0,0.10526315789473684,30.578947368421055,0.010526315789473273,-4.178947368421056,4.652631578947371,-1.1157894736842104,1.189473684210526,0,0,0,0,0,0,0,1,0,0.0
3210,178,5.0,0.75,-1.0,-5.0,0.0,-12.989010989010978,-3.5274725274725274,-10.725274725274723,-9.64835164835165,2.1318681318681323,-0.0219780219780219,0,0,1,0,1,0,0,1,1,1.0
3211,300,4.0,0.75,-1.0,0.0,0.0,-46.6043956043956,-0.989010989010989,3.659340659340664,-5.64835164835165,-0.6373626373626373,0.7472527472527475,0,1,0,0,0,0,0,1,1,0.0
3212,234,6.0,0.75,2.0,1.0,0.3125,-63.95535714285714,-4.705357142857142,-15.25892857142857,-11.696428571428573,-1.0267857142857142,0.7232142857142858,0,1,0,0,1,0,0,1,1,1.0
3213,174,12.0,0.75,2.0,-2.0,0.08695652173913043,-90.01242236024845,2.9223602484472053,10.276397515527954,-4.984472049689444,-1.2360248447204967,2.3726708074534164,0,1,0,0,0,0,0,1,1,1.0
3214,75,7.0,1.0,-1.0,-3.0,-0.0525328330206379,34.1219512195122,2.943714821763603,4.489681050656664,5.045028142589118,1.1969981238273921,-0.31144465290806744,0,0,0,1,1,0,0,1,1,1.0
3215,300,7.0,1.0,0.0,-1.0,-0.011324041811846687,-64.6280487804878,4.847560975609756,9.12979094076655,5.08623693379791,-0.05574912891986061,0.14459930313588854,0,0,0,1,0,0,0,1,1,1.0
3216,219,3.0,1.0,0.0,3.0,-0.03571428571428571,-59.82692307692308,5.826923076923077,10.678571428571427,17.041208791208796,-0.5989010989010988,-0.4285714285714286,0,0,0,1,1,0,0,1,1,1.0
3219,175,7.0,0.0,0.0,-3.0,0.024390243902439025,-23.642754662840744,3.450502152080345,12.598278335724537,1.7690100430416074,0.4820659971305594,-0.5738880918220945,0,0,0,1,0,0,0,1,0,0.0
3220,18,2.0,0.0,-3.0,-4.0,-0.15384615384615385,84.63186813186812,-5.994505494505496,-7.7417582417582445,-0.6648351648351607,3.5384615384615383,-1.8681318681318682,0,0,1,0,0,0,0,1,1,0.0
3221,33,3.0,1.0,-3.0,-1.0,0.07692307692307693,57.892307692307696,7.892307692307693,7.092307692307692,10.884615384615383,1.7692307692307692,-1.8307692307692305,0,0,0,0,0,0,0,1,0,1.0
3222,275,2.0,1.0,-3.0,0.0,0.1111111111111111,80.64444444444445,7.755555555555556,12.288888888888884,6.777777777777779,1.7777777777777777,-4.266666666666667,0,0,0,0,0,0,0,1,0,1.0
3223,300,3.0,1.0,0.0,-2.0,0.0,8.299999999999997,5.5,6.100000000000001,11.149999999999999,-1.3,0.09999999999999964,0,0,0,0,0,0,0,1,1,1.0
3224,300,3.0,1.0,-3.0,0.0,0.0,20.049999999999997,10.0,12.600000000000001,18.9,-2.05,1.3499999999999996,0,0,0,0,0,1,0,1,1,1.0
3226,129,5.0,0.75,1.0,2.0,0.03030303030303033,-5.166666666666668,7.621212121212121,9.378787878787882,2.4848484848484844,-0.13636363636363635,1.8636363636363633,0,1,0,0,0,0,0,1,0,1.0
3227,245,17.0,0.75,-2.0,1.0,-0.09999999999999998,38.28333333333333,-8.033333333333331,-12.45,-7.049999999999997,0.55,0.18333333333333313,0,1,0,0,0,0,0,1,0,0.0
3228,213,4.0,0.75,-3.0,3.0,-0.3333333333333333,35.371794871794876,-6.679487179487179,-1.9358974358974308,-7.410256410256409,0.5769230769230769,-1.0384615384615383,0,1,0,0,0,0,0,1,0,1.0
3229,224,5.0,0.5,4.0,-1.0,0.36363636363636365,-40.53846153846154,14.3006993006993,11.314685314685313,9.895104895104893,-0.7132867132867132,2.9020979020979016,0,1,0,0,0,0,0,1,1,1.0
3230,300,2.0,0.5,1.0,-4.0,0.0,-26.28846153846154,6.096153846153847,0.6858974358974308,8.910256410256409,-0.32692307692307687,0.1217948717948718,0,1,0,0,0,0,0,1,1,0.0
3231,300,17.0,0.3333333333333333,-4.0,-3.0,0.02878787878787878,19.654545454545456,-2.268181818181816,-13.215151515151515,-0.466666666666665,-0.040909090909090784,1.0015151515151515,0,1,0,0,0,0,0,1,1,0.0
3232,67,7.0,0.3333333333333333,-2.0,-2.0,-0.04829545454545456,53.57954545454545,-0.005681818181816567,-11.33806818181818,9.78125,0.47159090909090917,-0.5880681818181817,0,1,0,0,0,0,0,1,1,1.0
3233,150,8.0,0.3333333333333333,-1.0,-2.0,-0.11363636363636365,7.25,3.15909090909091,-6.045454545454547,3.84090909090909,0.18181818181818188,0.7954545454545454,1,0,0,0,1,0,0,1,1,1.0
3234,133,3.0,0.3333333333333333,-5.0,-5.0,-0.1628787878787879,45.70454545454545,-9.02651515151515,-24.43181818181818,0.625,0.8674242424242424,-1.3484848484848484,0,1,0,0,0,0,0,1,1,0.0
3235,214,2.0,0.3333333333333333,-4.0,-3.0,-0.1751336898395722,21.851604278074866,-0.2740641711229941,-2.343582887700535,4.632352941176471,1.585561497326203,-0.2994652406417111,0,1,0,0,0,0,0,1,1,0.0
3236,161,5.0,0.3333333333333333,1.0,2.0,0.009740259740259716,0.5616883116883074,1.0746753246753258,-17.003246753246753,1.5357142857142847,-0.6623376623376622,-0.32467532467532445,0,1,0,0,1,0,0,0,1,0.0
3237,300,17.0,0.4444444444444444,-2.0,-4.0,0.1471264367816092,30.86379310344828,3.7137931034482765,3.837356321839078,8.835057471264369,0.18793103448275872,2.3212643678160916,0,1,0,0,0,0,0,1,0,0.0
3238,34,17.0,0.4444444444444444,-2.0,-4.0,0.1471264367816092,30.86379310344828,3.7137931034482765,3.837356321839078,8.835057471264369,0.18793103448275872,2.3212643678160916,0,1,0,0,0,0,0,1,0,0.0
3239,33,12.0,0.4444444444444444,0.0,-4.0,0.0007496251874062887,-15.455772113943027,8.979010494752623,20.968515742128936,9.138680659670163,-0.3838080959520239,2.7248875562218897,0,1,0,0,0,0,0,1,0,0.0
3240,151,6.0,0.4444444444444444,-1.0,-5.0,-0.002873563218390815,-11.836206896551722,10.413793103448276,15.912356321839077,14.926724137931034,-0.8620689655172413,5.512931034482759,1,0,0,0,0,0,0,1,0,1.0
3241,300,9.0,0.4444444444444444,1.0,-2.0,0.013793103448275862,17.688793103448276,5.938793103448274,14.42068965517241,7.651724137931035,-0.16206896551724137,0.5379310344827586,1,0,0,0,0,0,0,1,0,1.0
3242,190,13.0,0.4444444444444444,-1.0,-4.0,-0.0042396834369700515,46.75805539853024,4.536743923120406,5.956755228942903,12.928773318258903,0.8920293951384963,-1.0833804409270775,0,1,0,0,1,0,0,1,0,1.0
3243,127,3.0,0.4444444444444444,0.0,-6.0,0.3137931034482759,17.813793103448276,9.113793103448275,9.320689655172416,13.551724137931034,0.5379310344827586,-0.7620689655172413,0,1,0,0,0,0,0,1,0,0.0
3244,166,1.0,0.4444444444444444,-3.0,-6.0,0.2822141560798548,-13.165154264972774,7.966424682395646,13.383847549909255,10.604355716878404,-0.441016333938294,-0.941016333938294,0,1,0,0,1,0,0,0,0,0.0
3245,300,9.0,0.4444444444444444,-1.0,-6.0,0.0627292736610418,67.0733675715334,1.1903888481291265,3.461115187087305,8.211298606016141,1.3506969919295673,0.4038884812912693,0,1,0,0,0,0,1,1,0,1.0
3246,300,17.0,0.5555555555555556,-1.0,1.0,0.09047619047619049,47.66428571428572,2.621428571428572,-4.56904761904762,5.854761904761908,1.0142857142857142,3.1476190476190475,0,1,0,0,0,0,0,1,0,1.0
3247,300,17.0,0.5555555555555556,-1.0,1.0,0.09047619047619049,47.66428571428572,2.621428571428572,-4.56904761904762,5.854761904761908,1.0142857142857142,3.1476190476190475,0,1,0,0,0,0,0,1,0,1.0
3248,60,11.0,0.5555555555555556,0.0,0.0,-0.00824175824175824,1.271978021978022,2.398351648351648,-0.5357142857142847,3.1291208791208796,0.0989010989010989,1.9835164835164836,0,1,0,0,0,0,0,0,0,0.0
3249,300,8.0,0.5555555555555556,-2.0,0.0,-0.07834101382488479,64.23041474654377,-2.2753456221198167,-6.914746543778801,-1.541474654377879,1.9804147465437787,0.15783410138248855,0,1,0,0,0,0,0,1,0,0.0
3250,231,9.0,0.5555555555555556,0.0,-1.0,0.006079027355623101,83.87386018237082,0.09802431610942186,-4.945288753799392,5.231003039513681,2.177051671732523,1.2302431610942248,0,1,0,0,0,0,0,1,0,1.0
3251,44,6.0,0.5555555555555556,0.0,3.0,0.2510822510822511,65.27489177489177,-0.6331168831168839,-9.043290043290042,3.9653679653679674,0.9642857142857143,1.5551948051948052,0,1,0,0,0,0,0,1,0,1.0
3252,195,3.0,0.5555555555555556,1.0,-1.0,-0.11208791208791208,96.47582417582417,-1.3016483516483515,-10.131868131868131,9.340659340659343,1.9642857142857142,0.8642857142857142,0,1,0,0,0,0,0,1,0,0.0
3253,300,7.0,0.5555555555555556,0.0,4.0,-0.14285714285714285,83.84285714285714,1.6785714285714288,6.885714285714286,5.714285714285715,2.45,1.2928571428571427,0,1,0,0,0,0,0,1,0,1.0
3254,300,1.0,0.5555555555555556,-3.0,-4.0,-0.14285714285714285,103.33928571428571,-0.6160714285714288,-4.598214285714285,11.071428571428573,2.7142857142857144,1.2142857142857144,0,1,0,0,0,0,0,1,0,0.0
3255,300,17.0,0.4285714285714285,-2.0,-3.0,0.20555555555555555,-50.105555555555554,-5.227777777777778,-14.561111111111114,-8.355555555555554,-1.8944444444444446,2.1555555555555554,0,1,0,0,0,0,0,1,1,1.0
3256,300,8.0,0.4285714285714285,-1.0,-1.0,0.07748538011695906,-70.52046783625731,-4.343567251461989,-11.997076023391813,-7.709064327485379,-2.277777777777778,0.8757309941520468,0,1,0,0,0,0,0,1,1,0.0
3257,85,16.0,0.4285714285714285,0.0,1.0,0.05842911877394637,-80.96934865900383,-8.941570881226054,-18.39846743295019,-17.190613026819925,-2.0823754789272035,-0.16570881226053635,0,1,0,0,0,0,0,0,1,1.0
3258,300,13.0,0.4285714285714285,-1.0,-3.0,0.054189435336976316,-34.211293260473596,-4.404826958105648,-12.441712204007288,-4.26183970856102,-1.190346083788707,-1.2490892531876137,0,1,0,0,0,0,0,1,1,0.0
3259,300,8.0,0.4285714285714285,-5.0,-6.0,0.08986928104575163,-32.49673202614379,-11.027777777777779,-23.366013071895427,-15.962418300653596,-1.2091503267973858,-0.20424836601307184,0,1,0,0,0,0,0,1,1,0.0
3260,185,8.0,0.4285714285714285,-2.0,0.0,0.10858585858585858,-71.78282828282829,-6.891414141414142,-19.050505050505052,-15.275252525252526,-2.217171717171717,2.563131313131313,0,1,0,0,0,0,0,1,1,1.0
3261,300,6.0,0.4285714285714285,-2.0,-4.0,0.0067049808429118785,-77.24521072796935,4.696360153256705,-1.2777777777777786,6.9818007662835235,-2.7030651340996172,-1.389846743295019,0,1,0,0,0,0,0,1,1,0.0
3262,91,17.0,0.625,2.0,2.0,0.04184397163120568,24.130851063829788,3.608510638297872,4.142198581560283,5.708865248226953,0.3053191489361703,1.279078014184397,0,1,0,0,0,0,0,1,1,0.0
3263,300,17.0,0.625,2.0,2.0,0.04184397163120568,24.130851063829788,3.608510638297872,4.142198581560283,5.708865248226953,0.3053191489361703,1.279078014184397,0,1,0,0,0,0,1,1,1,0.0
3264,28,9.0,0.625,1.0,0.0,-0.05423445974134333,-0.2603254067584473,1.2594910304547344,-0.005840634125988231,3.6216103462661664,0.45139758030871924,-0.2473925740508971,0,0,1,0,0,0,0,1,1,0.0
3265,300,10.0,0.625,2.0,0.0,0.03073286052009455,5.236406619385342,0.17359000337723707,-2.6062141168524136,-1.8601823708206684,-0.39547450185748056,0.13542722053360334,0,1,0,0,0,0,0,0,1,1.0
3266,127,9.0,0.625,1.0,0.0,0.08351063829787236,-25.394148936170215,-4.016489361702129,-9.399468085106381,-7.199468085106382,-0.5446808510638297,-1.8542553191489362,0,0,1,0,0,0,0,0,1,1.0
3267,77,9.0,0.625,1.0,0.0,0.08351063829787236,-25.394148936170215,-4.016489361702129,-9.399468085106381,-7.199468085106382,-0.5446808510638297,-1.8542553191489362,0,1,0,0,0,0,0,0,1,1.0
3268,300,8.0,0.625,1.0,1.0,-0.1269732326698696,40.69698009608785,-1.2882635552505164,1.796499656829102,-1.6873713109128339,1.2714481811942346,-1.710706932052162,0,1,0,0,0,0,0,1,1,1.0
3269,233,4.0,0.625,0.0,-2.0,-0.1470449172576832,46.48085106382978,9.052955082742315,12.403309692671392,17.492198581560288,0.3664302600472814,0.04018912529550844,0,1,0,0,1,0,0,1,1,1.0
