,outcome,time,L_f1,W_f1,L_f2,W_f2,fights_f2,height_y,kd,ctrl,sigster_throw,sigster_land,td_land,head_throw,body_throw,leg_throw,clinch_throw,weightclass_hw,weightclass_lhw,weightclass_lw,weightclass_mw,weightclass_wbw,weightclass_ww,method_dec_spl,method_dec_una,method_ko_tko,stance_x_Orthodox,stance_x_Southpaw,stance_x_Switch
3247,1.0,300,9.0,8.0,5.0,4.0,9.0,74.0,0.09047619047619049,47.66428571428572,2.621428571428572,-4.56904761904762,1.0142857142857142,-0.5738095238095244,0.047619047619047894,3.1476190476190475,0.5952380952380951,0,1,0,0,0,0,0,1,0,1,0,0
3248,0.0,60,7.0,4.0,5.0,4.0,9.0,74.0,-0.00824175824175824,1.271978021978022,2.398351648351648,-0.5357142857142847,0.0989010989010989,0.469780219780219,-0.05494505494505475,1.9835164835164836,1.3516483516483515,0,1,0,0,0,0,0,0,1,0,1,0
3249,0.0,300,3.0,5.0,5.0,4.0,9.0,74.0,-0.07834101382488479,64.23041474654377,-2.2753456221198167,-6.914746543778801,1.9804147465437787,-1.5506912442396317,-0.8824884792626726,0.15783410138248855,0.29953917050691237,0,1,0,0,0,0,0,1,0,1,0,0
3250,1.0,231,0.0,9.0,5.0,4.0,9.0,74.0,0.006079027355623101,83.87386018237082,0.09802431610942186,-4.945288753799392,2.177051671732523,-0.35714285714285765,-0.7750759878419451,1.2302431610942248,-0.31610942249240126,0,1,0,0,0,0,0,0,1,1,0,0
3251,1.0,44,0.0,6.0,5.0,4.0,9.0,74.0,0.2510822510822511,65.27489177489177,-0.6331168831168839,-9.043290043290042,0.9642857142857143,-1.6298701298701301,-0.5584415584415583,1.5551948051948052,0.4588744588744589,0,1,0,0,0,0,0,0,1,1,0,0
3252,0.0,195,2.0,1.0,5.0,4.0,9.0,74.0,-0.11208791208791208,96.47582417582417,-1.3016483516483515,-10.131868131868131,1.9642857142857142,-1.2648351648351657,-0.901098901098901,0.8642857142857142,0.7824175824175825,0,1,0,0,0,0,0,0,1,1,0,0
3253,1.0,300,2.0,5.0,5.0,4.0,9.0,74.0,-0.14285714285714285,83.84285714285714,1.6785714285714288,6.885714285714286,2.45,-1.5857142857142863,1.9714285714285715,1.2928571428571427,0.19999999999999996,0,1,0,0,0,0,0,1,0,1,0,0
3254,0.0,300,1.0,0.0,5.0,4.0,9.0,74.0,-0.14285714285714285,103.33928571428571,-0.6160714285714288,-4.598214285714285,2.7142857142857144,-0.9821428571428577,-0.8482142857142856,1.2142857142857144,1.8660714285714286,0,1,0,0,0,0,1,0,0,1,0,0
3255,1.0,300,9.0,8.0,3.0,4.0,7.0,75.0,0.20555555555555555,-50.105555555555554,-5.227777777777778,-14.561111111111114,-1.8944444444444446,-6.800000000000001,-0.583333333333333,2.1555555555555554,-1.0555555555555558,0,1,0,0,0,0,1,0,0,1,0,0
3256,0.0,300,3.0,5.0,3.0,4.0,7.0,75.0,0.07748538011695906,-70.52046783625731,-4.343567251461989,-11.997076023391813,-2.277777777777778,-5.671052631578949,0.45175438596491224,0.8757309941520468,-1.3801169590643276,0,1,0,0,0,0,0,1,0,1,0,0
3257,1.0,85,7.0,9.0,3.0,4.0,7.0,75.0,0.05842911877394637,-80.96934865900383,-8.941570881226054,-18.39846743295019,-2.0823754789272035,-9.066091954022989,0.2902298850574714,-0.16570881226053635,-2.1187739463601534,0,1,0,0,0,0,0,0,1,0,1,0
3258,0.0,300,2.0,11.0,3.0,4.0,7.0,75.0,0.054189435336976316,-34.211293260473596,-4.404826958105648,-12.441712204007288,-1.190346083788707,-2.30464480874317,-0.8510928961748632,-1.2490892531876137,-1.6976320582877962,0,1,0,0,0,0,0,1,0,1,0,0
3259,0.0,300,3.0,5.0,3.0,4.0,7.0,75.0,0.08986928104575163,-32.49673202614379,-11.027777777777779,-23.366013071895427,-1.2091503267973858,-9.553921568627452,-1.2696078431372548,-0.20424836601307184,-2.2222222222222223,0,1,0,0,0,0,0,1,0,1,0,0
3260,1.0,185,4.0,4.0,3.0,4.0,7.0,75.0,0.10858585858585858,-71.78282828282829,-6.891414141414142,-19.050505050505052,-2.217171717171717,-10.174242424242426,0.7196969696969697,2.563131313131313,1.5050505050505052,0,1,0,0,0,0,0,0,1,1,0,0
3261,0.0,300,2.0,4.0,3.0,4.0,7.0,75.0,0.0067049808429118785,-77.24521072796935,4.696360153256705,-1.2777777777777786,-2.7030651340996172,0.14080459770114828,5.945402298850576,-1.389846743295019,3.088122605363985,0,1,0,0,0,0,0,1,0,1,0,0
3262,0.0,91,9.0,8.0,5.0,3.0,8.0,71.0,0.04184397163120568,24.130851063829788,3.608510638297872,4.142198581560283,0.3053191489361703,1.8258865248226952,0.5035460992907803,1.279078014184397,-1.024822695035461,0,1,0,0,0,0,0,0,1,1,0,0
3263,0.0,300,9.0,8.0,5.0,3.0,8.0,71.0,0.04184397163120568,24.130851063829788,3.608510638297872,4.142198581560283,0.3053191489361703,1.8258865248226952,0.5035460992907803,1.279078014184397,-1.024822695035461,0,1,0,0,0,0,0,1,0,1,0,0
3264,0.0,28,5.0,4.0,5.0,3.0,8.0,71.0,-0.05423445974134333,-0.2603254067584473,1.2594910304547344,-0.005840634125988231,0.45139758030871924,0.1798080934501467,1.327075511055486,-0.2473925740508971,-0.0346266166040885,0,0,0,1,0,0,0,0,1,1,0,0
3265,1.0,300,3.0,7.0,5.0,3.0,8.0,71.0,0.03073286052009455,5.236406619385342,0.17359000337723707,-2.6062141168524136,-0.39547450185748056,-1.2431610942249236,1.281323877068558,0.13542722053360334,-1.7787909490037148,0,1,0,0,0,0,1,0,0,0,1,0
3266,1.0,127,2.0,7.0,5.0,3.0,8.0,71.0,0.08351063829787236,-25.394148936170215,-4.016489361702129,-9.399468085106381,-0.5446808510638297,-1.1824468085106377,-0.9797872340425532,-1.8542553191489362,-1.4914893617021276,0,0,0,1,0,0,0,0,1,0,1,0
3267,1.0,77,2.0,7.0,5.0,3.0,8.0,71.0,0.08351063829787236,-25.394148936170215,-4.016489361702129,-9.399468085106381,-0.5446808510638297,-1.1824468085106377,-0.9797872340425532,-1.8542553191489362,-1.4914893617021276,0,1,0,0,0,0,0,0,1,0,1,0
3268,1.0,300,3.0,5.0,5.0,3.0,8.0,71.0,-0.1269732326698696,40.69698009608785,-1.2882635552505164,1.796499656829102,1.2714481811942346,0.849004804392588,-0.4265614275909402,-1.710706932052162,-1.3205216197666438,0,1,0,0,0,0,1,0,0,1,0,0
3269,1.0,233,0.0,4.0,5.0,3.0,8.0,71.0,-0.1470449172576832,46.48085106382978,9.052955082742315,12.403309692671392,0.3664302600472814,8.198108747044916,0.8146572104018912,0.04018912529550844,1.4529550827423172,0,1,0,0,0,0,0,0,0,1,0,0
3270,1.0,63,9.0,8.0,3.0,0.0,3.0,74.0,0.10833333333333334,-26.924999999999997,-0.3249999999999993,-0.720833333333335,-0.7625,-1.5916666666666668,-0.10416666666666652,1.3708333333333331,0.04166666666666652,0,1,0,0,0,0,0,0,1,1,0,0
3271,1.0,158,2.0,11.0,3.0,0.0,3.0,74.0,-0.04303278688524591,-11.030737704918039,0.4979508196721305,1.3985655737704903,-0.058401639344262346,2.903688524590164,-0.37192622950819665,-2.033811475409836,-0.6004098360655739,0,1,0,0,0,0,0,0,0,1,0,0
3272,1.0,267,3.0,5.0,3.0,0.0,3.0,74.0,0.07954545454545456,-46.57954545454545,1.9431818181818166,12.49431818181818,-0.7215909090909092,1.5113636363636367,0.0625,0.36931818181818166,-0.7840909090909092,0,1,0,0,0,0,0,0,0,1,0,0
3273,0.0,287,9.0,8.0,1.0,1.0,2.0,73.0,0.23333333333333334,-124.05,1.9875000000000007,0.591666666666665,-1.10625,0.6895833333333332,0.20833333333333348,1.0895833333333331,-0.11458333333333348,0,1,0,0,0,0,0,0,0,1,0,0
3274,1.0,245,3.0,5.0,1.0,1.0,2.0,73.0,0.06451612903225806,-107.48387096774194,-2.909274193548388,-1.754032258064516,-0.1401209677419355,-0.287298387096774,-0.721774193548387,-1.9002016129032258,-0.41028225806451624,0,1,0,0,0,0,0,0,1,1,0,0
3275,1.0,249,9.0,8.0,2.0,0.0,2.0,75.0,0.04414414414414414,18.12567567567568,1.205405405405406,4.365315315315314,0.6445945945945946,3.864414414414414,-1.4774774774774775,-1.1815315315315318,-2.4549549549549554,0,1,0,0,0,0,0,0,1,1,0,0
3276,1.0,114,4.0,5.0,2.0,0.0,2.0,75.0,-0.0891891891891892,4.950675675675676,3.430405405405404,14.948648648648646,0.2945945945945945,7.481081081081081,-1.0858108108108109,-2.964864864864865,-2.471621621621622,1,0,0,0,0,0,0,0,1,1,0,0
3277,1.0,113,9.0,8.0,1.0,0.0,1.0,75.0,0.2063063063063063,22.882432432432438,-6.7135135135135116,-30.39144144144144,0.42837837837837844,-3.892342342342342,-0.9369369369369367,-1.8842342342342344,-0.8873873873873874,0,1,0,0,0,0,0,0,1,1,0,0
3278,0.0,285,2.0,0.0,2.0,5.0,7.0,64.0,-0.25925925925925924,33.333333333333336,-0.587301587301587,-3.370370370370374,0.656084656084656,-1.4338624338624353,-0.06349206349206371,0.9100529100529102,0.7619047619047616,0,0,0,1,0,0,0,0,1,1,0,0
3279,0.0,285,2.0,0.0,2.0,5.0,7.0,72.0,-0.25925925925925924,33.333333333333336,-0.587301587301587,-3.370370370370374,0.656084656084656,-1.4338624338624353,-0.06349206349206371,0.9100529100529102,0.7619047619047616,0,0,0,1,0,0,0,0,1,1,0,0
3280,1.0,279,1.0,6.0,2.0,5.0,7.0,64.0,-0.14814814814814814,36.629629629629626,1.4444444444444446,-1.259259259259263,-0.9259259259259258,0.33333333333333215,0.925925925925926,0.18518518518518512,-0.6296296296296298,0,0,0,1,0,0,0,0,0,1,0,0
3281,1.0,279,1.0,6.0,2.0,5.0,7.0,72.0,-0.14814814814814814,36.629629629629626,1.4444444444444446,-1.259259259259263,-0.9259259259259258,0.33333333333333215,0.925925925925926,0.18518518518518512,-0.6296296296296298,0,0,0,1,0,0,0,0,0,1,0,0
3282,0.0,88,3.0,1.0,2.0,5.0,7.0,64.0,-0.07744107744107742,-5.1212121212121176,-2.262626262626263,-9.461279461279464,-0.6296296296296295,-2.6936026936026947,1.797979797979798,-1.3670033670033668,3.5151515151515147,0,0,0,1,0,0,0,0,1,1,0,0
3283,0.0,88,3.0,1.0,2.0,5.0,7.0,72.0,-0.07744107744107742,-5.1212121212121176,-2.262626262626263,-9.461279461279464,-0.6296296296296295,-2.6936026936026947,1.797979797979798,-1.3670033670033668,3.5151515151515147,0,0,0,1,0,0,0,0,1,1,0,0
3284,0.0,83,2.0,2.0,2.0,5.0,7.0,64.0,-0.09259259259259259,-37.94444444444444,0.7777777777777768,15.79629629629629,-1.4074074074074074,-0.8703703703703702,0.22222222222222232,1.425925925925926,-1.1666666666666667,0,0,0,0,0,0,0,0,0,1,0,0
3285,0.0,83,2.0,2.0,2.0,5.0,7.0,72.0,-0.09259259259259259,-37.94444444444444,0.7777777777777768,15.79629629629629,-1.4074074074074074,-0.8703703703703702,0.22222222222222232,1.425925925925926,-1.1666666666666667,0,0,0,0,0,0,0,0,0,1,0,0
3286,0.0,215,7.0,7.0,2.0,5.0,7.0,64.0,-0.19474313022700118,-4.037634408602145,0.7491039426523312,4.9522102747909145,-0.6618876941457585,-0.7933094384707289,-0.36917562724014363,1.911589008363202,0.4623655913978493,0,0,0,1,0,0,0,0,1,1,0,0
3287,0.0,215,7.0,7.0,2.0,5.0,7.0,72.0,-0.19474313022700118,-4.037634408602145,0.7491039426523312,4.9522102747909145,-0.6618876941457585,-0.7933094384707289,-0.36917562724014363,1.911589008363202,0.4623655913978493,0,0,0,1,0,0,0,0,1,1,0,0
3288,1.0,300,0.0,2.0,2.0,5.0,7.0,64.0,-0.09259259259259259,-39.5,6.333333333333334,2.7407407407407405,-1.574074074074074,-0.9259259259259274,3.9999999999999996,3.2592592592592595,1.3333333333333333,0,0,0,1,0,0,0,1,0,1,0,0
3289,1.0,300,0.0,2.0,2.0,5.0,7.0,72.0,-0.09259259259259259,-39.5,6.333333333333334,2.7407407407407405,-1.574074074074074,-0.9259259259259274,3.9999999999999996,3.2592592592592595,1.3333333333333333,0,0,0,1,0,0,0,1,0,1,0,0
3290,0.0,155,3.0,3.0,2.0,5.0,7.0,64.0,-0.1521164021164021,40.261904761904766,4.448412698412698,13.165343915343911,0.5132275132275133,4.387566137566138,0.4246031746031744,-0.3637566137566137,0.26190476190476186,0,0,0,1,0,0,0,0,1,1,0,0
3291,0.0,155,3.0,3.0,2.0,5.0,7.0,72.0,-0.1521164021164021,40.261904761904766,4.448412698412698,13.165343915343911,0.5132275132275133,4.387566137566138,0.4246031746031744,-0.3637566137566137,0.26190476190476186,0,0,0,1,0,0,0,0,1,1,0,0
3292,0.0,175,3.0,5.0,2.0,4.0,6.0,71.0,0.039215686274509776,8.130718954248367,8.143790849673206,9.755991285403049,0.039215686274509776,1.6230936819172115,2.5228758169934635,3.9978213507625266,2.0087145969498907,0,0,0,0,0,1,0,0,1,0,1,0
3293,0.0,300,3.0,0.0,2.0,4.0,6.0,71.0,-0.1636828644501279,5.744245524296677,0.5882352941176485,-0.9718670076726355,-0.12020460358056267,-4.813299232736572,0.06393861892583086,5.337595907928389,2.084398976982097,0,0,0,0,0,1,1,0,0,1,0,0
3294,1.0,181,0.0,8.0,2.0,4.0,6.0,71.0,-0.21078431372549022,50.35294117647059,-3.228431372549018,-14.342156862745103,0.8558823529411763,-5.717647058823529,0.46176470588235263,2.0274509803921568,0.4901960784313726,0,0,0,0,0,1,0,0,0,0,1,0
3295,0.0,300,2.0,1.0,2.0,4.0,6.0,71.0,-0.29411764705882354,84.9154411764706,0.9007352941176485,9.316176470588232,1.6433823529411764,-1.305147058823529,1.0992647058823528,1.1066176470588234,1.0735294117647058,0,0,0,0,0,1,0,1,0,1,0,0
3297,1.0,300,1.0,2.0,2.0,4.0,6.0,71.0,-0.29411764705882354,39.60294117647059,-7.011764705882351,-14.758823529411767,0.6558823529411764,-7.817647058823529,0.5117647058823529,0.2941176470588235,0.5235294117647058,0,0,0,0,0,1,1,0,0,1,0,0
3298,1.0,300,3.0,5.0,2.0,1.0,3.0,76.0,0.08333333333333331,-6.472222222222221,13.555555555555557,16.689814814814817,-0.9166666666666667,8.61574074074074,3.4861111111111107,1.4537037037037033,0.9351851851851851,0,0,0,0,0,1,0,1,0,0,1,0
3299,0.0,194,2.0,1.0,2.0,1.0,3.0,76.0,-0.25,14.305555555555557,11.222222222222221,8.319444444444443,-0.02777777777777768,7.875,2.263888888888889,1.083333333333333,2.9722222222222223,0,0,0,0,0,1,0,0,1,1,0,0
3300,1.0,63,1.0,1.0,2.0,1.0,3.0,76.0,0.04411764705882354,-14.602941176470589,5.4117647058823515,6.933823529411768,-0.9558823529411764,6.992647058823529,0.9632352941176472,-2.5441176470588234,-1.0735294117647058,0,0,0,0,0,1,0,0,1,1,0,0
3301,1.0,139,3.0,5.0,2.0,0.0,2.0,72.0,0.14583333333333331,-69.15972222222223,5.993055555555557,9.127314814814817,-0.9166666666666667,3.1157407407407405,1.8611111111111107,1.0162037037037033,-1.3773148148148149,0,0,0,0,0,1,0,0,1,0,1,0
3302,1.0,300,1.0,2.0,2.0,0.0,2.0,72.0,-0.1875,17.244318181818187,-10.5625,-21.505681818181817,1.022727272727273,-7.806818181818182,-1.7045454545454546,-1.0511363636363638,-2.471590909090909,0,0,0,0,0,1,1,0,0,1,0,0
3305,1.0,300,1.0,6.0,1.0,3.0,4.0,69.0,0.1111111111111111,-85.48941798941799,-1.0396825396825378,-0.5317460317460316,-4.296296296296296,-5.875661375661377,2.7513227513227516,2.0846560846560847,0.17989417989417988,0,0,0,1,0,0,0,1,0,1,0,0
3306,0.0,300,1.0,1.0,1.0,3.0,4.0,69.0,0.0,-130.0079365079365,1.7380952380952408,11.134920634920636,-4.333333333333333,-5.468253968253968,1.7142857142857142,5.492063492063492,0.8095238095238096,0,0,0,1,0,0,0,1,0,1,0,0
3307,0.0,300,4.0,1.0,1.0,3.0,4.0,69.0,0.36363636363636365,-139.14935064935065,-5.428571428571427,-5.779220779220779,-4.409090909090909,-6.766233766233766,0.16883116883116878,1.168831168831169,1.1428571428571428,0,0,0,1,0,0,0,1,0,1,0,0
3308,0.0,300,2.0,0.0,1.0,3.0,4.0,69.0,0.0,-59.78571428571428,-9.828571428571427,-11.842857142857142,-1.7999999999999998,-10.157142857142858,0.014285714285714235,0.3142857142857143,0.44285714285714295,0,0,0,1,0,0,0,1,0,0,1,0
3309,1.0,191,3.0,4.0,2.0,2.0,4.0,73.0,0.15625,39.25,3.8125,5.46875,-1.3541666666666665,4.802083333333333,1.4166666666666665,-2.40625,1.3229166666666665,0,1,0,0,0,0,0,0,0,1,0,0
3310,1.0,300,8.0,4.0,2.0,2.0,4.0,73.0,0.08695652173913043,-40.994565217391305,6.815217391304348,20.722826086956523,-2.4384057971014492,6.898550724637681,0.32971014492753614,-0.4130434782608692,-2.0778985507246377,0,1,0,0,0,0,1,0,0,1,0,0
3311,0.0,300,3.0,0.0,2.0,2.0,4.0,73.0,0.06896551724137931,-13.125,0.2672413793103452,4.530172413793103,-1.7787356321839078,2.385057471264367,-0.5833333333333335,-1.5344827586206895,0.7916666666666665,0,1,0,0,0,0,0,1,0,1,0,0
3313,0.0,278,3.0,4.0,2.0,1.0,3.0,75.0,0.15625,40.32236842105263,4.588815789473685,6.54111842105263,-0.700657894736842,2.916118421052632,1.0,0.6726973684210527,1.794407894736842,0,1,0,0,0,0,0,0,0,1,0,0
3314,1.0,28,4.0,4.0,2.0,1.0,3.0,75.0,0.13333333333333333,-21.819298245614036,7.692982456140353,18.214035087719296,-1.763157894736842,4.780701754385966,-0.06666666666666687,2.978947368421053,0.09649122807017552,0,1,0,0,0,0,0,0,1,1,0,0
3315,1.0,165,2.0,11.0,2.0,1.0,3.0,75.0,0.08196721311475409,22.29163071613459,3.1492666091458155,6.78343399482312,-0.5090595340811044,5.226056945642796,-0.9344262295081966,-1.1423641069887833,-1.2122519413287318,0,1,0,0,0,0,0,0,1,1,0,0
3316,1.0,84,3.0,4.0,2.0,1.0,3.0,71.0,-0.1294642857142857,17.089285714285708,4.205357142857142,1.022321428571427,-0.1517857142857142,1.1116071428571423,2.0,1.09375,-0.6116071428571432,0,1,0,0,0,0,0,0,0,1,0,0
3317,1.0,282,1.0,2.0,2.0,1.0,3.0,71.0,-0.2357142857142857,-47.985714285714295,7.142857142857142,15.528571428571428,-1.0142857142857142,-0.8571428571428577,2.4000000000000004,5.6,0.10714285714285676,0,0,0,1,0,0,0,0,1,1,0,0
3318,0.0,253,3.0,1.0,2.0,1.0,3.0,71.0,0.14285714285714285,-57.71428571428572,5.571428571428569,14.785714285714281,-1.2142857142857142,4.642857142857142,0.2857142857142856,0.6428571428571428,-4.071428571428572,0,1,0,0,0,0,0,0,1,0,1,0
3319,1.0,20,2.0,5.0,2.0,2.0,4.0,78.0,0.08695652173913043,-98.1256038647343,11.88888888888889,27.76811594202898,-3.4541062801932365,11.077294685990339,1.0144927536231887,-0.20289855072463767,2.869565217391304,0,1,0,0,0,0,0,0,1,0,1,0
3320,1.0,177,0.0,3.0,2.0,2.0,4.0,78.0,0.0,85.40404040404042,7.707070707070708,13.151515151515149,-1.2525252525252526,8.464646464646464,-0.606060606060606,-0.1515151515151515,0.2727272727272727,0,1,0,0,0,0,0,0,1,1,0,0
3321,0.0,292,2.0,0.0,2.0,2.0,4.0,78.0,0.29411764705882354,-119.83660130718954,12.947712418300654,27.333333333333332,-3.8300653594771243,4.026143790849673,5.254901960784314,3.6666666666666665,6.0,0,1,0,0,0,0,0,0,0,0,1,0
3322,0.0,300,2.0,0.0,2.0,2.0,4.0,78.0,0.0,-81.97777777777777,10.288888888888888,25.23333333333333,-2.888888888888889,10.255555555555555,-0.33333333333333326,0.36666666666666664,3.1,0,1,0,0,0,0,0,1,0,1,0,0
3323,0.0,184,2.0,5.0,0.0,1.0,1.0,76.0,-0.18577075098814227,-26.984189723320164,1.09090909090909,-2.8379446640316246,-0.7470355731225298,1.7035573122529648,0.7114624505928855,-1.324110671936759,0.960474308300395,0,1,0,0,0,0,0,0,1,0,1,0
3324,1.0,199,2.0,5.0,1.0,0.0,1.0,76.0,-0.2766798418972332,34.65217391304348,-12.454545454545453,-15.110671936758898,0.07114624505928852,-3.0237154150197636,-4.1976284584980235,-5.233201581027668,0.8695652173913042,0,1,0,0,0,0,0,0,1,0,1,0
3325,1.0,121,2.0,4.0,2.0,2.0,4.0,75.0,0.21428571428571427,88.38571428571429,-3.4761904761904763,-13.44285714285714,2.2904761904761903,-3.1571428571428575,-0.8571428571428572,0.5380952380952382,0.480952380952381,0,1,0,0,0,0,0,0,1,1,0,0
3326,0.0,300,1.0,5.0,2.0,2.0,4.0,75.0,0.3125,31.7875,-1.895833333333334,-14.487499999999997,0.6208333333333333,-3.1125000000000007,0.3125,0.9041666666666666,0.5791666666666666,0,1,0,0,0,0,0,1,0,1,0,0
3329,1.0,169,2.0,4.0,6.0,6.0,12.0,74.0,0.07967032967032966,82.72802197802199,-3.719780219780219,-11.392857142857142,2.2225274725274726,-3.1840659340659334,-0.08791208791208804,-0.44780219780219754,-0.7087912087912085,0,1,0,0,0,0,0,0,1,1,0,0
3330,0.0,300,8.0,4.0,6.0,6.0,12.0,74.0,-0.04765886287625418,0.07274247491638697,5.488294314381271,13.097826086956523,0.3436454849498328,3.238294314381271,0.6822742474916388,1.5677257525083617,-1.7926421404682273,0,1,0,0,0,0,1,0,0,1,0,0
3331,1.0,300,3.0,6.0,6.0,6.0,12.0,74.0,-0.06443994601889338,68.13529014844805,-4.7172739541160595,-8.416666666666668,2.233805668016194,-3.03744939271255,-1.2307692307692308,-0.4490553306342777,-1.8704453441295545,0,0,0,1,0,0,0,1,0,1,0,0
3332,1.0,300,1.0,2.0,6.0,6.0,12.0,74.0,-0.0846153846153846,15.242307692307692,5.423076923076923,12.350000000000001,0.5653846153846154,-0.8269230769230766,2.1692307692307695,4.0807692307692305,2.326923076923077,0,0,0,1,0,0,0,1,0,1,0,0
3333,0.0,163,3.0,1.0,6.0,6.0,12.0,74.0,-0.1346153846153846,28.942307692307693,-0.4102564102564106,-1.4166666666666679,1.5320512820512822,2.0897435897435894,-0.48076923076923084,-2.019230769230769,0.2435897435897436,0,0,0,1,0,0,0,0,0,1,0,0
3334,1.0,139,2.0,10.0,6.0,6.0,12.0,74.0,0.004919499105545622,81.9423076923077,0.4928443649373886,-0.4011627906976756,2.5165474060822897,0.8009838998211087,0.07155635062611809,-0.3796958855098391,-0.6905187835420392,0,0,0,1,0,0,0,0,1,0,1,0
3335,1.0,300,1.0,7.0,6.0,6.0,12.0,74.0,-0.1346153846153846,50.55521091811414,6.197270471464019,16.411290322580648,1.349255583126551,-0.8269230769230766,4.575682382133995,2.448511166253102,2.399503722084367,0,0,0,1,0,0,0,1,0,1,0,0
3336,1.0,300,0.0,3.0,6.0,6.0,12.0,74.0,0.1987179487179487,37.542307692307695,-2.9102564102564106,-6.550000000000001,0.9320512820512821,-0.16025641025641058,-0.2974358974358975,-2.4525641025641023,-1.6564102564102563,0,1,0,0,0,0,1,0,0,1,0,0
3337,0.0,214,3.0,6.0,6.0,6.0,12.0,74.0,-0.0757918552036199,72.41289592760181,-5.841628959276019,-12.367647058823529,1.3947963800904977,-5.209276018099548,-0.02488687782805421,-0.6074660633484161,-2.3936651583710407,0,0,0,1,0,0,0,0,1,0,1,0
3338,0.0,49,2.0,4.0,6.0,6.0,12.0,74.0,-0.1346153846153846,33.57867132867133,1.3321678321678316,8.25,1.4562937062937062,3.9458041958041967,-1.2762237762237763,-1.3374125874125873,-0.5139860139860137,0,0,0,1,0,0,0,0,1,0,1,0
3339,0.0,300,4.0,2.0,6.0,6.0,12.0,74.0,0.0876068376068376,58.97934472934473,-2.817663817663817,-9.86111111111111,0.9024216524216524,-2.900997150997151,0.06552706552706544,0.01780626780626804,-0.9045584045584043,0,0,0,1,0,0,0,1,0,1,0,0
3340,0.0,136,3.0,2.0,6.0,6.0,12.0,74.0,0.1987179487179487,23.49786324786325,-5.465811965811966,-14.63888888888889,1.420940170940171,-4.493589743589744,-0.11965811965811968,-0.8525641025641024,-0.8119658119658117,0,0,0,1,0,0,0,0,1,0,0,1
3343,1.0,65,1.0,5.0,3.0,0.0,3.0,74.0,0.3125,41.1875,9.4375,13.979166666666668,0.3541666666666667,5.6875,2.9791666666666665,0.7708333333333333,2.3125,0,1,0,0,0,0,0,0,1,1,0,0
3344,1.0,49,4.0,3.0,3.0,0.0,3.0,74.0,0.32,32.2,12.36,24.866666666666667,-0.21333333333333332,8.16,2.4266666666666663,1.7733333333333332,3.88,1,0,0,0,0,0,0,0,1,0,1,0
3345,1.0,113,2.0,3.0,3.0,0.0,3.0,74.0,0.3333333333333333,21.833333333333332,13.666666666666668,23.833333333333336,-0.16666666666666666,8.5,4.333333333333334,0.8333333333333333,2.0,1,0,0,0,0,0,0,0,1,0,1,0
3346,0.0,300,2.0,1.0,0.0,2.0,2.0,74.0,0.0,-74.72727272727273,0.8181818181818183,-3.72727272727273,-2.0,-4.272727272727273,4.545454545454546,0.5454545454545455,5.0,0,1,0,0,0,0,0,1,0,1,0,0
3347,0.0,42,1.0,0.0,0.0,2.0,2.0,74.0,0.0,-121.72727272727273,-15.409090909090908,-27.363636363636367,-2.3636363636363638,-13.818181818181818,-1.1818181818181819,-0.40909090909090906,-0.7272727272727273,0,0,0,1,0,0,0,0,0,1,0,0
3348,1.0,283,2.0,1.0,1.0,1.0,2.0,75.0,-0.2857142857142857,-24.42857142857143,3.44155844155844,-2.506493506493509,0.07792207792207795,-0.16883116883116855,3.012987012987013,0.5974025974025975,2.012987012987013,0,1,0,0,0,0,0,0,0,1,0,0
3349,0.0,125,2.0,0.0,1.0,1.0,2.0,75.0,-0.2857142857142857,-60.42857142857143,-8.952380952380953,-19.97619047619048,-0.11904761904761904,-8.547619047619047,-1.2142857142857144,0.8095238095238096,-2.880952380952381,0,1,0,0,0,0,0,0,1,1,0,0
3350,1.0,246,0.0,3.0,3.0,1.0,4.0,72.0,0.19999999999999998,-41.36666666666667,13.666666666666666,32.66666666666667,-0.2666666666666666,9.600000000000001,1.0333333333333332,3.033333333333333,0.9666666666666666,0,0,0,0,0,1,0,0,1,1,0,0
